Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Afghanistan,AFG,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.245741248130798,0.208894610404968,0.213430002331734,0.217759668827057,0.225671604275703,0.223692610859871,0.23774179816246,0.241614356637001,0.243084475398064,0.240797773003578,0.234415784478188
Afghanistan,AFG,Regulatory Quality: Estimate,RQ.EST,-1.19309020042419,-1.12413370609283,-1.0188262462616,-1.33969509601593,-1.36301040649414,-1.13820362091064,-1.11377799510956,-1.38916301727295,-1.31168210506439,-1.27180624008179,-1.26642525196075
Afghanistan,AFG,Regulatory Quality: Number of Sources,RQ.NO.SRC,9,9,9,9,9,9,9,8,6,6,6
Afghanistan,AFG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,10.4265403747559,11.057692527771,13.8095235824585,7.14285707473755,7.14285707473755,10.4761905670166,10.4761905670166,8.09523773193359,8.09523773193359,8.96226406097412,9.43396186828613
Afghanistan,AFG,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,6.16113758087158,5.76923084259033,6.66666650772095,3.80952382087708,3.33333325386047,6.1904764175415,6.66666650772095,3.80952382087708,3.80952382087708,3.77358484268188,4.24528312683105
Afghanistan,AFG,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,21.3270149230957,25.480770111084,27.1428565979004,12.8571424484253,12.380952835083,19.0476188659668,20,12.380952835083,16.1904754638672,18.3962268829346,19.3396224975586
Afghanistan,AFG,Regulatory Quality: Standard Error,RQ.STD.ERR,0.176221236586571,0.194094315171242,0.189519569277763,0.197117641568184,0.193814441561699,0.197536751627922,0.19708089530468,0.214174583554268,0.22888158261776,0.22212877869606,0.219980090856552
Afghanistan,AFG,Rule of Law: Estimate,RL.EST,-1.60975515842438,-1.4377019405365,-1.51620066165924,-1.52253365516663,-1.58117640018463,-1.68912386894226,-1.74210047721863,-1.83140671253204,-1.87723398208618,-1.65984559059143,-1.64964091777802
Afghanistan,AFG,Rule of Law: Number of Sources,RL.NO.SRC,12,11,11,11,11,11,11,10,9,9,9
Afghanistan,AFG,Rule of Law: Percentile Rank,RL.PER.RNK,1.877934217453,4.32692289352417,4.2857141494751,5.7142858505249,5.2380952835083,4.2857141494751,4.2857141494751,2.38095235824585,1.90476191043854,5.18867921829224,5.18867921829224
Afghanistan,AFG,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,0,0.961538434028625,0.952380955219269,1.90476191043854,1.42857146263123,1.42857146263123,1.42857146263123,0.952380955219269,0.476190477609634,1.41509437561035,1.41509437561035
Afghanistan,AFG,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,6.57277011871338,9.61538505554199,8.09523773193359,9.5238094329834,8.5714282989502,6.1904764175415,5.2380952835083,4.7619047164917,4.7619047164917,7.07547187805176,7.07547187805176
Afghanistan,AFG,Rule of Law: Standard Error,RL.STD.ERR,0.161841258406639,0.179428964853287,0.175597548484802,0.175871208310127,0.164632752537727,0.159363657236099,0.158113196492195,0.15480837225914,0.172226160764694,0.171497702598572,0.171297326683998
Afghanistan,AFG,Voice and Accountability: Estimate,VA.EST,-1.24013912677765,-1.13552260398865,-1.11762809753418,-1.03783690929413,-0.990954160690308,-1.00768673419952,-1.00671291351318,-1.07826685905457,-1.56838941574097,-1.75352871417999,-1.85290133953094
Afghanistan,AFG,Voice and Accountability: Number of Sources,VA.NO.SRC,12,10,10,10,10,10,10,9,9,9,9
Afghanistan,AFG,Voice and Accountability: Percentile Rank,VA.PER.RNK,14.5539903640747,16.2561569213867,18.7192115783691,20.6896553039551,22.1674880981445,20.3883495330811,21.2560386657715,19.8067626953125,7.24637699127197,2.4154589176178,1.96078431606293
Afghanistan,AFG,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,8.45070457458496,9.35960578918457,10.837438583374,13.3004922866821,14.2857141494751,13.5922327041626,15.4589376449585,13.5265703201294,1.44927537441254,0,0
Afghanistan,AFG,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,17.3708915710449,21.674877166748,22.660099029541,23.645320892334,24.630542755127,25.2427177429199,24.6376819610596,23.6714973449707,12.5603866577148,6.7632851600647,4.41176462173462
Afghanistan,AFG,Voice and Accountability: Standard Error,VA.STD.ERR,0.123408079147339,0.132244244217873,0.134657204151154,0.12995208799839,0.130852878093719,0.134245067834854,0.127157390117645,0.131653770804405,0.134160056710243,0.132442235946655,0.129422470927238
Albania,ALB,Control of Corruption: Estimate,CC.EST,-0.751372694969177,-0.5865718126297,-0.54514080286026,-0.472373723983765,-0.481386840343475,-0.546018898487091,-0.564274072647095,-0.573538780212402,-0.577179968357086,-0.408189445734024,-0.332218527793884
Albania,ALB,Control of Corruption: Number of Sources,CC.NO.SRC,12,11,11,11,11,11,11,9,9,9,9
Albania,ALB,Control of Corruption: Percentile Rank,CC.PER.RNK,24.1706161499023,34.1346168518066,36.1904754638672,37.6190490722656,40.476188659668,33.3333320617676,31.9047622680664,31.9047622680664,31.9047622680664,38.6792449951172,43.3962249755859
Albania,ALB,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,16.5876770019531,23.5576915740967,25.238094329834,27.619047164917,26.6666660308838,24.2857151031494,24.2857151031494,22.8571434020996,21.4285717010498,26.8867931365967,29.7169818878174
Albania,ALB,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,35.5450248718262,43.75,45.7142868041992,47.6190490722656,46.1904754638672,43.3333320617676,43.3333320617676,43.3333320617676,45.238094329834,50,51.886791229248
Albania,ALB,Control of Corruption: Standard Error,CC.STD.ERR,0.131900236010551,0.132691353559494,0.133847460150719,0.138196006417274,0.126292422413826,0.135464042425156,0.146142572164536,0.149950817227364,0.162054538726807,0.158062413334846,0.158822014927864
Albania,ALB,Government Effectiveness: Estimate,GE.EST,-0.324457377195358,-0.0497708097100258,0.0275752544403076,0.0290823616087437,0.0985528454184532,0.0805245339870453,-0.0623007006943226,-0.155121222138405,-0.0359850227832794,0.0645405352115631,0.250855356454849
Albania,ALB,Government Effectiveness: Number of Sources,GE.NO.SRC,9,8,8,7,7,7,7,6,6,6,6
Albania,ALB,Government Effectiveness: Percentile Rank,GE.PER.RNK,44.0758285522461,53.3653831481934,54.2857131958008,55.238094329834,57.6190490722656,55.238094329834,49.0476188659668,48.0952377319336,50.9523811340332,56.1320762634277,60.3773574829102
Albania,ALB,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,29.8578205108643,37.019229888916,40.476188659668,38.5714302062988,41.4285697937012,42.3809509277344,35.238094329834,31.4285717010498,34.2857131958008,35.8490562438965,42.9245300292969
Albania,ALB,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,55.9241714477539,65.8653869628906,66.6666641235352,67.1428604125977,67.6190490722656,68.0952377319336,64.7619018554688,60.9523811340332,66.1904754638672,68.3962249755859,75
Albania,ALB,Government Effectiveness: Standard Error,GE.STD.ERR,0.205520525574684,0.232806295156479,0.232484981417656,0.219895526766777,0.222231820225716,0.224907726049423,0.233651787042618,0.25643053650856,0.258553922176361,0.267504096031189,0.280171364545822
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.0919297859072685,0.485986232757568,0.341639041900635,0.337447881698608,0.373770743608475,0.366779267787933,0.11010505259037,0.0886125192046165,0.196371927857399,0.106261312961578,0.183348968625069
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8,8,8,8,8,8,7,6,6,6,6
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,49.2891006469727,61.4285697937012,58.0952377319336,57.6190490722656,59.523811340332,58.4905662536621,51.886791229248,50,52.3584899902344,49.5283012390137,51.6587677001953
Albania,ALB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,36.4928894042969,52.3809509277344,46.6666679382324,47.1428565979004,46.6666679382324,48.113208770752,37.2641525268555,35.8490562438965,40.5660362243652,35.8490562438965,40.2843589782715
Albania,ALB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,62.5592422485352,74.2857131958008,67.1428604125977,69.0476226806641,70.476188659668,69.3396224975586,60.8490562438965,60.8490562438965,63.6792449951172,60.8490562438965,63.5071105957031
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.228019788861275,0.196386188268661,0.201144516468048,0.206087306141853,0.213935971260071,0.212329432368279,0.229536056518555,0.23248028755188,0.234710082411766,0.233049780130386,0.227244794368744
Albania,ALB,Regulatory Quality: Estimate,RQ.EST,0.25416025519371,0.279037684202194,0.174237310886383,0.186607629060745,0.220610320568085,0.256079822778702,0.272065460681915,0.221967235207558,0.175859391689301,0.159353822469711,0.171953663229942
Albania,ALB,Regulatory Quality: Number of Sources,RQ.NO.SRC,11,10,10,9,8,8,8,7,7,7,7
Albania,ALB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,61.1374397277832,62.980770111084,59.523811340332,60.9523811340332,61.9047622680664,62.8571434020996,61.9047622680664,58.5714302062988,58.5714302062988,57.5471687316895,58.4905662536621
Albania,ALB,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,51.6587677001953,50,48.0952377319336,48.5714302062988,48.5714302062988,49.523811340332,49.523811340332,45.238094329834,46.1904754638672,43.8679237365723,44.3396224975586
Albania,ALB,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,67.7725143432617,70.6730804443359,67.1428604125977,68.0952377319336,70.9523773193359,71.9047622680664,72.3809509277344,71.9047622680664,70.476188659668,68.8679275512695,68.8679275512695
